# detector ID, old position (x), old position (y), old position (z), calibrated position (x), calibrated position (y), calibrated position (z), calib. L2, calib. 2\theta, calib. \phi, delta L2 (calibrated - old), difc, zero
102103,1.4827013,-0.2215912,0.0567744,1.5049379,-0.2249145,0.0576258,1.5227426291,1.5329438448,-0.1483529806,0.0224996731,18069.3027343750,0.5858164430
102104,1.4828669,-0.2216159,0.0537790,1.5289331,-0.2285006,0.0554497,1.5469076633,1.5349431038,-0.1483529806,0.0466077365,18096.5371093750,-8.4886350632
102105,1.4830325,-0.2216407,0.0507837,1.5222591,-0.2275032,0.0521270,1.5400480032,1.5369422436,-0.1483529806,0.0396850221,18112.8671875000,-8.9387121201
102106,1.4831981,-0.2216654,0.0477884,1.5746976,-0.2353401,0.0507365,1.5929945707,1.5389411449,-0.1483529806,0.0925626457,18150.2109375000,-33.2098197937
102107,1.4833638,-0.2216902,0.0447931,1.5213609,-0.2273689,0.0459405,1.5389431715,1.5409399271,-0.1483529806,0.0384362452,18149.8925781250,-8.4503736496
102108,1.4835238,-0.2217141,0.0390000,1.5167886,-0.2266856,0.0398745,1.5341525078,1.5448021889,-0.1483529806,0.0336455889,18184.2812500000,-7.0525870323
102109,1.4835238,-0.2217141,0.0360000,1.5137107,-0.2262256,0.0367325,1.5309629440,1.5468009710,-0.1483529806,0.0305309929,18201.7968750000,-9.3004751205
102110,1.4835238,-0.2217141,0.0330000,1.5050807,-0.2249358,0.0334795,1.5221645832,1.5487998724,-0.1483529806,0.0218015909,18217.3105468750,-2.2972176075
102111,1.4835238,-0.2217141,0.0300000,1.5223761,-0.2275206,0.0307857,1.5395916700,1.5507990122,-0.1483529806,0.0392916761,18242.0839843750,-8.2449245453
102112,1.4835238,-0.2217141,0.0270000,1.5219652,-0.2274592,0.0276996,1.5391175747,1.5527982712,-0.1483529806,0.0388746485,18260.5117187500,-8.2371892929
102113,1.4835238,-0.2217141,0.0240000,1.5135546,-0.2262022,0.0244858,1.5305602551,1.5547976494,-0.1483529806,0.0303682126,18276.0527343750,-10.1437578201
102114,1.4835238,-0.2217141,0.0210000,1.5148663,-0.2263983,0.0214437,1.5318406820,1.5567972660,-0.1483529806,0.0316937193,18295.0664062500,-6.6003818512
102115,1.4835238,-0.2217141,0.0180000,1.5042482,-0.2248114,0.0182515,1.5210640430,1.5587968826,-0.1483529806,0.0209561028,18309.7773437500,-2.8180778027
102116,1.4835238,-0.2217141,0.0150000,1.5079391,-0.2253630,0.0152469,1.5247626305,1.5607966185,-0.1483529806,0.0246876907,18329.6113281250,-6.0142703056
102117,1.4835238,-0.2217141,0.0120000,1.4642328,-0.2188311,0.0118440,1.4805421829,1.5627964735,-0.1483529806,-0.0195058435,18332.3671875000,15.6769342422
102118,1.4835238,-0.2217141,0.0090000,1.5215544,-0.2273978,0.0092307,1.5384807587,1.5647964478,-0.1483529806,0.0384537056,18371.4902343750,-10.3618583679
102119,1.4835238,-0.2217141,0.0060000,1.5495164,-0.2315768,0.0062669,1.5667380095,1.5667963028,-0.1483529806,0.0667260140,18400.0449218750,-28.1036720276
102120,1.4835238,-0.2217141,0.0030000,1.5174339,-0.2267820,0.0030686,1.5342898369,1.5687962770,-0.1483529806,0.0342868082,18406.9199218750,-10.2523317337
103001,1.4835238,-0.2217141,0.0000000,1.5115674,-0.2259053,0.0000000,1.5283551216,1.5707963705,-0.1483529806,0.0283550899,18423.2324218750,-6.0247573853
103002,1.4835238,-0.2217141,-0.0030000,1.5228419,-0.2275902,-0.0030795,1.5397578478,1.5727963448,-0.1483529806,0.0397548378,18445.7265625000,-12.1532363892
103003,1.4835238,-0.2217141,-0.0060000,1.4956260,-0.2235228,-0.0060489,1.5122487545,1.5747963190,-0.1483529806,0.0122367106,18454.2714843750,2.9903430939
103004,1.4835238,-0.2217141,-0.0090000,1.5157190,-0.2265257,-0.0091953,1.5325803757,1.5767962933,-0.1483529806,0.0325533897,18479.9335937500,-6.8178730011
103005,1.4835238,-0.2217141,-0.0120000,1.4926895,-0.2230839,-0.0120741,1.5093158484,1.5787961483,-0.1483529806,0.0092678033,18489.9414062500,-0.9394448996
103006,1.4835238,-0.2217141,-0.0150000,1.5228255,-0.2275878,-0.0153974,1.5398151875,1.5807960033,-0.1483529806,0.0397401676,18519.2324218750,-9.1260204315
103007,1.4835238,-0.2217141,-0.0180000,1.5048261,-0.2248978,-0.0182585,1.5216484070,1.5827957392,-0.1483529806,0.0215404481,18531.0214843750,-3.8993225098
103008,1.4835238,-0.2217141,-0.0210000,1.5201929,-0.2271944,-0.0215191,1.5372270346,1.5847953558,-0.1483529806,0.0370799936,18554.9277343750,-8.5003633499
103009,1.4835238,-0.2217141,-0.0240000,1.4727456,-0.2201033,-0.0238256,1.4892927408,1.5867949724,-0.1483529806,-0.0108992495,18555.9375000000,16.1231136322
103010,1.4835238,-0.2217141,-0.0270000,1.5263897,-0.2281205,-0.0277802,1.5435919762,1.5887943506,-0.1483529806,0.0433489494,18593.7714843750,-11.5039901733
103011,1.4835238,-0.2217141,-0.0300000,1.4961148,-0.2235959,-0.0302546,1.5130332708,1.5907936096,-0.1483529806,0.0127333608,18600.9843750000,-0.8118532300
103012,1.4835238,-0.2217141,-0.0330000,1.5134040,-0.2261797,-0.0336647,1.5305823088,1.5927927494,-0.1483529806,0.0302193370,18625.5429687500,-6.2407851219
103013,1.4835238,-0.2217141,-0.0360000,1.5353944,-0.2294662,-0.0372587,1.5528937578,1.5947917700,-0.1483529806,0.0524618104,18651.8164062500,-21.0058536530
103014,1.4835238,-0.2217141,-0.0390000,1.4905440,-0.2227633,-0.0391846,1.5076074600,1.5967904329,-0.1483529806,0.0071005467,18653.6035156250,0.8787711263
103015,1.4833638,-0.2216902,-0.0447931,1.5139124,-0.2262557,-0.0457155,1.5314085484,1.6006526947,-0.1483529806,0.0309016779,18697.3027343750,-7.0123934746
103016,1.4831981,-0.2216654,-0.0477884,1.5224009,-0.2275243,-0.0490515,1.5400902033,1.6026514769,-0.1483529806,0.0396583043,18718.5820312500,-14.3403024673
103017,1.4830325,-0.2216407,-0.0507837,1.5215857,-0.2274025,-0.0521039,1.5393667221,1.6046503782,-0.1483529806,0.0390037335,18736.4316406250,-12.5931701660
103018,1.4828669,-0.2216159,-0.0537790,1.4948619,-0.2234086,-0.0542141,1.5124359131,1.6066495180,-0.1483529806,0.0121359983,18744.7285156250,-2.2138581276
103019,1.4827013,-0.2215912,-0.0567744,1.5034315,-0.2246893,-0.0575681,1.5212184191,1.6086487770,-0.1483529806,0.0209754817,18765.9960937500,-7.1886901855
103020,1.4825356,-0.2215664,-0.0597697,1.5041982,-0.2248039,-0.0606430,1.5221124887,1.6106482744,-0.1483529806,0.0219205394,18784.3750000000,-1.8041275740
103021,1.4823700,-0.2215417,-0.0627650,1.5291021,-0.2285258,-0.0647437,1.5474394560,1.6126477718,-0.1483529806,0.0472925007,18811.6542968750,-17.9569301605
103022,1.4822044,-0.2215169,-0.0657603,1.5109529,-0.2258134,-0.0670358,1.5292037725,1.6146473885,-0.1483529806,0.0290957447,18823.0214843750,-12.2561140060
103023,1.4820388,-0.2214922,-0.0687556,1.4421590,-0.2155321,-0.0669055,1.4597098827,1.6166472435,-0.1483529806,-0.0403651111,18815.6152343750,29.8015480042
103024,1.4818731,-0.2214674,-0.0717510,1.5131200,-0.2261373,-0.0732639,1.5316780806,1.6186469793,-0.1483529806,0.0316301063,18859.9160156250,-11.6694555283
103025,1.4817075,-0.2214427,-0.0747463,1.4991915,-0.2240557,-0.0756283,1.5177271366,1.6206469536,-0.1483529806,0.0177001413,18872.7734375000,-7.5726966858
103026,1.4815419,-0.2214179,-0.0777416,1.5531146,-0.2321145,-0.0814973,1.5724769831,1.6226469278,-0.1483529806,0.0724649727,18910.7949218750,-31.4144878387
103027,1.4813763,-0.2213932,-0.0807369,1.4990679,-0.2240372,-0.0817012,1.5179170370,1.6246469021,-0.1483529806,0.0179140717,18908.7148437500,-6.1575708389
103028,1.4812106,-0.2213684,-0.0837323,1.5134427,-0.2261855,-0.0855543,1.5326409340,1.6266468763,-0.1483529806,0.0326409005,18932.0312500000,-9.1790275574
103029,1.4810450,-0.2213437,-0.0867276,1.4844149,-0.2218473,-0.0869249,1.5034160614,1.6286468506,-0.1483529806,0.0034130290,18939.1777343750,-1.5052925348
103030,1.4808794,-0.2213189,-0.0897229,1.4671732,-0.2192705,-0.0888925,1.4861286879,1.6306468248,-0.1483529806,-0.0138832722,18950.6796875000,11.7794723511
103031,1.4807138,-0.2212942,-0.0927182,1.4961399,-0.2235996,-0.0936842,1.5156543255,1.6326467991,-0.1483529806,0.0156273805,18979.3964843750,-4.7794170380
103032,1.4805481,-0.2212694,-0.0957135,1.4969263,-0.2237171,-0.0967724,1.5166419744,1.6346466541,-0.1483529806,0.0165939201,18997.5898437500,-7.8280706406
103033,1.4803825,-0.2212446,-0.0987089,1.4912180,-0.2228640,-0.0994314,1.5110546350,1.6366465092,-0.1483529806,0.0109795835,19013.3378906250,-3.4452393055
103034,1.4802169,-0.2212199,-0.1017042,1.5010176,-0.2243286,-0.1031334,1.5211882591,1.6386462450,-0.1483529806,0.0210802555,19034.8710937500,-5.5809531212
103035,1.4800513,-0.2211951,-0.1046995,1.5118085,-0.2259413,-0.1069460,1.5323355198,1.6406459808,-0.1483529806,0.0321884789,19056.7675781250,-14.3990154266
103036,1.4798856,-0.2211704,-0.1076948,1.4976261,-0.2238217,-0.1089859,1.5181758404,1.6426454782,-0.1483529806,0.0179838799,19069.2832031250,-6.0141587257
103037,1.4797200,-0.2211456,-0.1106902,1.5040614,-0.2247835,-0.1125110,1.5249218941,1.6446449757,-0.1483529806,0.0246789493,19089.5136718750,-9.1155605316
103038,1.4795544,-0.2211209,-0.1136855,1.4850808,-0.2219468,-0.1141101,1.5059039593,1.6466442347,-0.1483529806,0.0056039342,19100.1738281250,-1.4730840921
103039,1.4793888,-0.2210961,-0.1166808,1.4756106,-0.2205315,-0.1163828,1.4965312481,1.6486432552,-0.1483529806,-0.0038317260,19114.3808593750,4.9944577217
103040,1.4792231,-0.2210714,-0.1196761,1.4780357,-0.2208939,-0.1195801,1.4992274046,1.6506422758,-0.1483529806,-0.0012044937,19133.0449218750,-1.1273957491
103041,1.4790575,-0.2210466,-0.1226714,1.5135266,-0.2261981,-0.1255303,1.5354758501,1.6526410580,-0.1483529806,0.0349689610,19164.1679687500,-10.1424751282
103042,1.4785779,-0.2209749,-0.1284464,1.5663113,-0.2340868,-0.1360680,1.5895414352,1.6565032005,-0.1483529806,0.0890345648,19218.3691406250,-39.3399467468
103043,1.4782472,-0.2209255,-0.1314278,1.4463408,-0.2161571,-0.1285910,1.4680466652,1.6585019827,-0.1483529806,-0.0323852189,19190.6855468750,22.3329391479
103044,1.4779164,-0.2208761,-0.1344091,1.4834245,-0.2216993,-0.1349100,1.5059546232,1.6605010033,-0.1483529806,0.0055917054,19222.3925781250,0.3077274263
103045,1.4775857,-0.2208267,-0.1373904,1.5096208,-0.2256143,-0.1403691,1.5328276157,1.6625000238,-0.1483529806,0.0325276144,19249.9843750000,-15.0830011368
103046,1.4772550,-0.2207772,-0.1403717,1.5140777,-0.2262804,-0.1438706,1.5376387835,1.6644994020,-0.1483529806,0.0373958014,19269.3281250000,-13.2456665039
103047,1.4769242,-0.2207278,-0.1433530,1.4844025,-0.2218454,-0.1440788,1.5077881813,1.6664987803,-0.1483529806,0.0075961389,19275.6855468750,-2.1640486717
103048,1.4765935,-0.2206784,-0.1463343,1.4877950,-0.2223525,-0.1474444,1.5115271807,1.6684982777,-0.1483529806,0.0113802096,19294.5859375000,-3.6139812469
103049,1.4762628,-0.2206289,-0.1493156,1.4845368,-0.2218655,-0.1501525,1.5085157156,1.6704980135,-0.1483529806,0.0084077362,19310.9414062500,-3.0747439861
103050,1.4759320,-0.2205795,-0.1522969,1.5041907,-0.2248028,-0.1552128,1.5287959576,1.6724977493,-0.1483529806,0.0287209731,19336.0136718750,-8.7281217575
103051,1.4756013,-0.2205301,-0.1552782,1.4894086,-0.2225936,-0.1567311,1.5140841007,1.6744976044,-0.1483529806,0.0140360584,19347.9414062500,-7.0189380646
103052,1.4752706,-0.2204807,-0.1582595,1.4933840,-0.2231877,-0.1602026,1.5184444189,1.6764974594,-0.1483529806,0.0184174161,19367.0078125000,-6.3051586151
103053,1.4749398,-0.2204312,-0.1612408,1.4766449,-0.2206861,-0.1614272,1.5017460585,1.6784974337,-0.1483529806,0.0017340929,19378.1367187500,-0.8577619195
103054,1.4746091,-0.2203818,-0.1642221,1.5030793,-0.2246367,-0.1673927,1.5289634466,1.6804974079,-0.1483529806,0.0289604496,19405.7714843750,-9.4675006866
103055,1.4742784,-0.2203324,-0.1672034,1.4942670,-0.2233197,-0.1694704,1.5203373432,1.6824973822,-0.1483529806,0.0203373414,19419.8964843750,-5.1570138931
103056,1.4739476,-0.2202829,-0.1701847,1.4911002,-0.2228464,-0.1721652,1.5174587965,1.6844973564,-0.1483529806,0.0174557939,19436.1640625000,-8.8227815628
103057,1.4736169,-0.2202335,-0.1731660,1.4937865,-0.2232479,-0.1755362,1.5205429792,1.6864973307,-0.1483529806,0.0205309317,19454.6621093750,-8.4614057541
103058,1.4732862,-0.2201841,-0.1761473,1.4935797,-0.2232170,-0.1785736,1.5206888914,1.6884973049,-0.1483529806,0.0206618439,19472.0312500000,-9.1194963455
103059,1.4729554,-0.2201347,-0.1791286,1.5034048,-0.2246854,-0.1828316,1.5310574770,1.6904972792,-0.1483529806,0.0310094319,19493.2480468750,-11.1311655045
103060,1.4726247,-0.2200852,-0.1821099,1.4575254,-0.2178286,-0.1802427,1.4846942425,1.6924970150,-0.1483529806,-0.0153807346,19492.9726562500,10.0298223495
103061,1.4722940,-0.2200358,-0.1850912,1.4913469,-0.2228833,-0.1874865,1.5195208788,1.6944968700,-0.1483529806,0.0194128975,19523.4121093750,-6.8405122757
103062,1.4719632,-0.2199864,-0.1880725,1.4519820,-0.2170002,-0.1855195,1.4797831774,1.6964964867,-0.1483529806,-0.0203637946,19525.5742187500,11.8246431351
103063,1.4716325,-0.2199369,-0.1910538,1.4949905,-0.2234278,-0.1940863,1.5240033865,1.6984959841,-0.1483529806,0.0238113571,19559.5605468750,-9.0797004700
103064,1.4713018,-0.2198875,-0.1940351,1.4849826,-0.2219321,-0.1958394,1.5141929388,1.7004954815,-0.1483529806,0.0139499363,19573.0273437500,-4.8311948776
103065,1.4709710,-0.2198381,-0.1970164,1.4946241,-0.2233731,-0.2001844,1.5244246721,1.7024947405,-0.1483529806,0.0241246633,19594.0878906250,-9.3249435425
103066,1.4706403,-0.2197887,-0.1999977,1.4780129,-0.2208905,-0.2010004,1.5078845024,1.7044938803,-0.1483529806,0.0075215772,19604.9453125000,1.1069482565
103067,1.4703096,-0.2197392,-0.2029790,1.4753556,-0.2204934,-0.2036757,1.5055813789,1.7064927816,-0.1483529806,0.0051494185,19621.1933593750,1.4660512209
103068,1.4699788,-0.2196898,-0.2059603,1.4929310,-0.2231200,-0.2091762,1.5239357948,1.7084915638,-0.1483529806,0.0234288312,19645.2949218750,-7.6810455322
103069,1.4691811,-0.2195706,-0.2116993,1.4843331,-0.2218351,-0.2138826,1.5159820318,1.7123538256,-0.1483529806,0.0154750673,19675.2636718750,-8.8601636887
103070,1.4686863,-0.2194966,-0.2146573,1.4741872,-0.2203187,-0.2154612,1.5060516596,1.7143524885,-0.1483529806,0.0056197615,19688.5175781250,-4.8506555557
103071,1.4681915,-0.2194227,-0.2176153,1.4619037,-0.2184830,-0.2166833,1.4939373732,1.7163515091,-0.1483529806,-0.0064255442,19700.9121093750,1.0681483746
103072,1.4676967,-0.2193487,-0.2205732,1.4836127,-0.2217274,-0.2229652,1.5165696144,1.7183506489,-0.1483529806,0.0162695888,19726.5839843750,-9.2148313522
103073,1.4672019,-0.2192748,-0.2235312,1.4773210,-0.2207871,-0.2250729,1.5105899572,1.7203499079,-0.1483529806,0.0103469761,19741.2871093750,-4.9685153961
103074,1.4667071,-0.2192008,-0.2264892,1.4620743,-0.2185085,-0.2257738,1.4954533577,1.7223492861,-0.1483529806,-0.0047385832,19752.4550781250,-1.9556407928
103075,1.4662123,-0.2191269,-0.2294472,1.4958256,-0.2235526,-0.2340814,1.5304456949,1.7243489027,-0.1483529806,0.0302987192,19782.8398437500,-17.0237941742
103076,1.4657174,-0.2190529,-0.2324052,1.4855608,-0.2220186,-0.2355516,1.5204169750,1.7263485193,-0.1483529806,0.0203089882,19795.9316406250,-10.4004192352
103077,1.4652226,-0.2189790,-0.2353632,1.4582406,-0.2179355,-0.2342416,1.4929268360,1.7283482552,-0.1483529806,-0.0071481611,19802.2812500000,-0.1953437328
103078,1.4647278,-0.2189050,-0.2383212,1.4882760,-0.2224243,-0.2421526,1.5241639614,1.7303481102,-0.1483529806,0.0241159666,19831.1972656250,-13.1764631271
103079,1.4642330,-0.2188311,-0.2412792,1.4691346,-0.2195636,-0.2420868,1.5050483942,1.7323479652,-0.1483529806,0.0050213709,19840.7187500000,-2.9093971252
103080,1.4637382,-0.2187571,-0.2442371,1.4760901,-0.2206031,-0.2462982,1.5126700401,1.7343479395,-0.1483529806,0.0126580102,19860.5156250000,-7.3429760933
103081,1.4632434,-0.2186832,-0.2471951,1.4712485,-0.2198796,-0.2485475,1.5082092285,1.7363479137,-0.1483529806,0.0082062129,19875.6347656250,-4.3561687469
103082,1.4627486,-0.2186092,-0.2501531,1.4661690,-0.2191204,-0.2507381,1.5035074949,1.7383478880,-0.1483529806,0.0035075401,19890.6406250000,-4.3668136597
103083,1.4622538,-0.2185353,-0.2531111,1.4658917,-0.2190790,-0.2537408,1.5037348270,1.7403479815,-0.1483529806,0.0037317933,19907.5273437500,-4.9765572548
103084,1.4617590,-0.2184613,-0.2560691,1.4793922,-0.2210966,-0.2591581,1.5181066990,1.7423479557,-0.1483529806,0.0180946831,19929.8652343750,-9.5125408173
103085,1.4612642,-0.2183874,-0.2590271,1.4726758,-0.2200929,-0.2610499,1.5117413998,1.7443478107,-0.1483529806,0.0117143784,19944.1640625000,-10.7125654221
103086,1.4607693,-0.2183134,-0.2619851,1.4582430,-0.2179359,-0.2615320,1.4974536896,1.7463477850,-0.1483529806,-0.0025942533,19955.3691406250,-3.8102993965
103087,1.4602745,-0.2182395,-0.2649431,1.4970609,-0.2237373,-0.2716174,1.5378640890,1.7483476400,-0.1483529806,0.0377890505,19987.7578125000,-18.6839046478
103088,1.4597797,-0.2181655,-0.2679010,1.4661596,-0.2191190,-0.2690719,1.5066641569,1.7503473759,-0.1483529806,0.0065561743,19992.3554687500,-6.9370880127
103089,1.4592849,-0.2180916,-0.2708590,1.4312330,-0.2138992,-0.2656523,1.4713096619,1.7523469925,-0.1483529806,-0.0288373847,19995.2988281250,14.3450937271
103090,1.4587901,-0.2180176,-0.2738170,1.4708222,-0.2198158,-0.2760755,1.5125654936,1.7543466091,-0.1483529806,0.0123735517,20027.9843750000,-7.0004944801
103091,1.4582953,-0.2179437,-0.2767750,1.4641112,-0.2188129,-0.2778788,1.5062261820,1.7563459873,-0.1483529806,0.0059832293,20042.1542968750,-7.4037451744
103092,1.4578005,-0.2178697,-0.2797330,1.4779350,-0.2208789,-0.2835966,1.5210214853,1.7583452463,-0.1483529806,0.0207215007,20064.5292968750,-10.6319656372
103093,1.4573057,-0.2177958,-0.2826910,1.4748152,-0.2204126,-0.2860875,1.5183898211,1.7603443861,-0.1483529806,0.0180268958,20080.1015625000,-10.9542121887
103094,1.4568109,-0.2177218,-0.2856490,1.4781953,-0.2209178,-0.2898420,1.5224567652,1.7623432875,-0.1483529806,0.0220248029,20098.2636718750,-13.2039623260
103095,1.4563160,-0.2176479,-0.2886070,1.4449922,-0.2159555,-0.2863629,1.4888395071,1.7643420696,-0.1483529806,-0.0116674285,20101.6933593750,-1.0420240164
103096,1.4552028,-0.2174815,-0.2942919,1.4780021,-0.2208889,-0.2989027,1.5240161419,1.7682043314,-0.1483529806,0.0235091709,20147.3593750000,-9.6256933212
103097,1.4545454,-0.2173833,-0.2972174,1.4676571,-0.2193428,-0.2998966,1.5139572620,1.7702031136,-0.1483529806,0.0135253640,20159.9199218750,-5.5487236977
103098,1.4538881,-0.2172850,-0.3001428,1.4883019,-0.2224282,-0.3072473,1.5358768702,1.7722020149,-0.1483529806,0.0355139412,20184.9804687500,-15.2567796707
103099,1.4532307,-0.2171868,-0.3030683,1.4645246,-0.2188747,-0.3054236,1.5119596720,1.7742011547,-0.1483529806,0.0116596958,20192.0664062500,-7.4028272629
103100,1.4525734,-0.2170885,-0.3059937,1.4606419,-0.2182944,-0.3076934,1.5085763931,1.7762004137,-0.1483529806,0.0083333636,20207.1757812500,-3.5813653469
103101,1.4519160,-0.2169903,-0.3089192,1.4509133,-0.2168404,-0.3087058,1.4991558790,1.7781997919,-0.1483529806,-0.0010361135,20219.8945312500,-1.3946018219
103102,1.4512587,-0.2168921,-0.3118446,1.4547161,-0.2174088,-0.3125875,1.5037208796,1.7801994085,-0.1483529806,0.0035739148,20238.0820312500,-3.2843229771
103103,1.4506013,-0.2167938,-0.3147701,1.4314977,-0.2139388,-0.3106247,1.4803524017,1.7821990252,-0.1483529806,-0.0197555944,20245.2675781250,13.3432826996
103104,1.4499440,-0.2166956,-0.3176955,1.4625720,-0.2185829,-0.3204624,1.5131396055,1.7841987610,-0.1483529806,0.0130646229,20274.5214843750,-7.9967594147
103105,1.4492867,-0.2165973,-0.3206210,1.4583528,-0.2179523,-0.3226266,1.5094317198,1.7861986160,-0.1483529806,0.0093837306,20289.4003906250,-6.2207884789
103106,1.4486293,-0.2164991,-0.3235464,1.4855873,-0.2220225,-0.3318008,1.5382962227,1.7881985903,-0.1483529806,0.0382692218,20317.0996093750,-19.0659046173
103107,1.4479720,-0.2164009,-0.3264719,1.4435381,-0.2157382,-0.3254721,1.4954187870,1.7901984453,-0.1483529806,-0.0045932531,20316.4902343750,-1.0503914356
103108,1.4473146,-0.2163026,-0.3293973,1.4579605,-0.2178937,-0.3318202,1.5110363960,1.7921984196,-0.1483529806,0.0110334288,20338.9316406250,-6.8306927681
103109,1.4466573,-0.2162044,-0.3323227,1.4784016,-0.2209486,-0.3396150,1.5329148769,1.7941985130,-0.1483529806,0.0329148807,20363.8378906250,-15.0537261963
103110,1.4459999,-0.2161061,-0.3352482,1.4630424,-0.2186531,-0.3391994,1.5176819563,1.7961984873,-0.1483529806,0.0176789053,20374.0585937500,-11.6395549774
103111,1.4453426,-0.2160079,-0.3381736,1.4373808,-0.2148180,-0.3363108,1.4917490482,1.7981984615,-0.1483529806,-0.0082629537,20380.0156250000,1.5198081732
103112,1.4446852,-0.2159097,-0.3410991,1.4608224,-0.2183214,-0.3449092,1.5167822838,1.8001984358,-0.1483529806,0.0167553294,20406.1230468750,-8.9749574661
103113,1.4440279,-0.2158114,-0.3440245,1.4561167,-0.2176181,-0.3469046,1.5126057863,1.8021982908,-0.1483529806,0.0125578111,20420.6464843750,-8.0255327225
103114,1.4433705,-0.2157132,-0.3469500,1.4648814,-0.2189280,-0.3521207,1.5224308968,1.8041981459,-0.1483529806,0.0223559272,20440.7011718750,-11.6942739487
103115,1.4427132,-0.2156149,-0.3498754,1.4360226,-0.2146150,-0.3482529,1.4931511879,1.8061978817,-0.1483529806,-0.0069568204,20445.2148437500,1.0204776525
103116,1.4420559,-0.2155167,-0.3528009,1.4439472,-0.2157994,-0.3532636,1.5021145344,1.8081974983,-0.1483529806,0.0019675842,20464.8847656250,-2.3562567234
103117,1.4413985,-0.2154185,-0.3557263,1.4585445,-0.2179809,-0.3599578,1.5180373192,1.8101971149,-0.1483529806,0.0178453643,20487.3066406250,-13.0152969360
103118,1.4407412,-0.2153202,-0.3586518,1.4586661,-0.2179991,-0.3631139,1.5189082623,1.8121964931,-0.1483529806,0.0186652355,20503.7265625000,-10.5202074051
103119,1.4400838,-0.2152220,-0.3615772,1.4232179,-0.2127013,-0.3573425,1.4827287197,1.8141957521,-0.1483529806,-0.0175711941,20505.3691406250,6.9226603508
103120,1.4394265,-0.2151237,-0.3645027,1.4382323,-0.2149453,-0.3642003,1.4991182089,1.8161948919,-0.1483529806,-0.0012447173,20527.9199218750,-2.3229136467
104001,1.4547483,0.0000000,0.3674281,1.4600265,0.0000000,0.3687612,1.5058759451,1.3233988285,0.0000000000,0.0054439530,16002.3535156250,-5.4901270866
104002,1.4554129,0.0000000,0.3645027,1.5051391,0.0000000,0.3769564,1.5516248941,1.3253977299,0.0000000000,0.0512619205,16037.1132812500,-18.6299858093
104003,1.4560776,0.0000000,0.3615772,1.5017650,0.0000000,0.3729225,1.5473749638,1.3273968697,0.0000000000,0.0470750257,16056.3212890625,-14.8276109695
104004,1.4567422,0.0000000,0.3586518,1.4880078,0.0000000,0.3663494,1.5324422121,1.3293961287,0.0000000000,0.0321992002,16072.1796875000,-10.3438787460
104005,1.4574069,0.0000000,0.3557263,1.4951299,0.0000000,0.3649338,1.5390224457,1.3313955069,0.0000000000,0.0388304442,16094.7294921875,-8.4430503845
104006,1.4580715,0.0000000,0.3528009,1.4651319,0.0000000,0.3545092,1.5074111223,1.3333951235,0.0000000000,0.0072640944,16105.3291015625,0.1700227112
104007,1.4587362,0.0000000,0.3498754,1.4914946,0.0000000,0.3577325,1.5337955952,1.3353947401,0.0000000000,0.0336875655,16134.0449218750,-4.7372622490
104008,1.4594008,0.0000000,0.3469500,1.4986278,0.0000000,0.3562756,1.5403952599,1.3373944759,0.0000000000,0.0403202623,16156.5644531250,-11.7044477463
104009,1.4600654,0.0000000,0.3440245,1.4960070,0.0000000,0.3524932,1.5369738340,1.3393943310,0.0000000000,0.0369258113,16175.9287109375,-7.7038736343
104010,1.4607301,0.0000000,0.3410991,1.5118916,0.0000000,0.3530460,1.5525648594,1.3413943052,0.0000000000,0.0525378771,16201.2490234375,-14.9766378403
104011,1.4613947,0.0000000,0.3381736,1.4782944,0.0000000,0.3420843,1.5173581839,1.3433941603,0.0000000000,0.0173462369,16210.5830078125,-3.9548187256
104012,1.4620594,0.0000000,0.3352482,1.4915567,0.0000000,0.3420119,1.5302659273,1.3453941345,0.0000000000,0.0302628689,16235.0312500000,-7.0197558403
104013,1.4627240,0.0000000,0.3323227,1.5009062,0.0000000,0.3409975,1.5391552448,1.3473942280,0.0000000000,0.0391552188,16258.2060546875,-10.2475948334
104014,1.4633887,0.0000000,0.3293973,1.4908455,0.0000000,0.3355776,1.5281467438,1.3493942022,0.0000000000,0.0281437859,16275.0878906250,-4.5878219604
104015,1.4640533,0.0000000,0.3264719,1.5124049,0.0000000,0.3372538,1.5495511293,1.3513941765,0.0000000000,0.0495391004,16302.1933593750,-14.2203817368
104016,1.4647180,0.0000000,0.3235464,1.4888218,0.0000000,0.3288708,1.5247118473,1.3533941507,0.0000000000,0.0246848408,16314.6582031250,-6.2098727226
104017,1.4653826,0.0000000,0.3206210,1.4922929,0.0000000,0.3265088,1.5275949240,1.3553940058,0.0000000000,0.0275468864,16335.8740234375,-5.7871947289
104018,1.4660473,0.0000000,0.3176955,1.5081107,0.0000000,0.3268107,1.5431146622,1.3573938608,0.0000000000,0.0430397131,16361.0878906250,-10.7130813599
104019,1.4667119,0.0000000,0.3147701,1.4582500,0.0000000,0.3129541,1.4914534092,1.3593935966,0.0000000000,-0.0086545860,16364.9443359375,8.7758073807
104020,1.4673765,0.0000000,0.3118446,1.4870221,0.0000000,0.3160197,1.5202313662,1.3613932133,0.0000000000,0.0200843196,16394.3398437500,-2.3246080875
104021,1.4680412,0.0000000,0.3089192,1.5199712,0.0000000,0.3198468,1.5532593727,1.3633928299,0.0000000000,0.0530673340,16425.0937500000,-19.4895362854
